image_id,gt_id,class_id,x1,y1,x2,y2,width,height,area,size_bin,perturbation,o2m_rank_candidate_0,o2m_rank_runner_up_0,o2m_rank_candidate_p,o2m_rank_flip,o2m_rank_margin_0,o2m_positive_count_0,o2m_positive_count_p,o2m_set_jaccard,stride_0,stride_p,stride_flip,valid_perturbations
1216__2093_1200,196,5,502.0,717.0,508.00006103515625,729.0,6.00006103515625,12.0,72.000732421875,t_8_16,down_1px,9063,12281,9063,0,0.18925620263632345,3,3,1.0,8,8,0,4
1216__2093_1200,198,5,467.9999694824219,729.0,475.9999694824219,741.0,8.0,12.0,96.0,t_8_16,left_1px,9158,,9158,0,,1,1,1.0,8,8,0,4
1216__2093_1200,198,5,467.9999694824219,729.0,475.9999694824219,741.0,8.0,12.0,96.0,t_8_16,right_1px,9158,,9159,1,,1,2,0.0,8,8,0,4
1216__2093_1200,198,5,467.9999694824219,729.0,475.9999694824219,741.0,8.0,12.0,96.0,t_8_16,up_1px,9158,,9158,0,,1,1,1.0,8,8,0,4
1216__2093_1200,198,5,467.9999694824219,729.0,475.9999694824219,741.0,8.0,12.0,96.0,t_8_16,down_1px,9158,,9158,0,,1,1,1.0,8,8,0,4
1216__2093_1200,199,5,460.0,733.0,468.0,745.0,8.0,12.0,96.0,t_8_16,left_1px,,,9257,1,,0,1,0.0,,8,1,4
1216__2093_1200,199,5,460.0,733.0,468.0,745.0,8.0,12.0,96.0,t_8_16,right_1px,,,9258,1,,0,1,0.0,,8,1,4
1216__2093_1200,199,5,460.0,733.0,468.0,745.0,8.0,12.0,96.0,t_8_16,up_1px,,,,0,,0,0,1.0,,,0,4
1216__2093_1200,199,5,460.0,733.0,468.0,745.0,8.0,12.0,96.0,t_8_16,down_1px,,,,0,,0,0,1.0,,,0,4
1216__2093_1200,202,5,318.0,758.0,326.0,772.0,8.0,14.0,112.0,t_8_16,left_1px,9540,,9540,0,,1,1,1.0,8,8,0,4
1216__2093_1200,202,5,318.0,758.0,326.0,772.0,8.0,14.0,112.0,t_8_16,right_1px,9540,,9540,0,,1,1,1.0,8,8,0,4
1216__2093_1200,202,5,318.0,758.0,326.0,772.0,8.0,14.0,112.0,t_8_16,up_1px,9540,,9540,0,,1,1,1.0,8,8,0,4
1216__2093_1200,202,5,318.0,758.0,326.0,772.0,8.0,14.0,112.0,t_8_16,down_1px,9540,,9540,0,,1,2,0.5,8,8,0,4
1216__2093_1200,203,5,783.0,735.0,797.0,741.0,14.0,6.0,84.0,t_8_16,left_1px,9298,9299,9298,0,0.4471303694492659,2,1,0.5,8,8,0,4
1216__2093_1200,203,5,783.0,735.0,797.0,741.0,14.0,6.0,84.0,t_8_16,right_1px,9298,9299,9298,0,0.4471303694492659,2,2,1.0,8,8,0,4
1216__2093_1200,203,5,783.0,735.0,797.0,741.0,14.0,6.0,84.0,t_8_16,up_1px,9298,9299,9298,0,0.4471303694492659,2,2,1.0,8,8,0,4
1216__2093_1200,203,5,783.0,735.0,797.0,741.0,14.0,6.0,84.0,t_8_16,down_1px,9298,9299,9298,0,0.4471303694492659,2,2,1.0,8,8,0,4
1216__2093_1200,204,5,786.0,750.0,798.0,756.0,12.0,6.0,72.0,t_8_16,left_1px,9498,9499,9498,0,0.027777843483029176,2,2,1.0,8,8,0,4
1216__2093_1200,204,5,786.0,750.0,798.0,756.0,12.0,6.0,72.0,t_8_16,right_1px,9498,9499,9499,1,0.027777843483029176,2,2,1.0,8,8,0,4
1216__2093_1200,204,5,786.0,750.0,798.0,756.0,12.0,6.0,72.0,t_8_16,up_1px,9498,9499,9499,1,0.027777843483029176,2,2,1.0,8,8,0,4
1216__2093_1200,204,5,786.0,750.0,798.0,756.0,12.0,6.0,72.0,t_8_16,down_1px,9498,9499,9498,0,0.027777843483029176,2,2,1.0,8,8,0,4
1216__2093_1200,205,5,780.0,728.0,794.0,734.0,14.0,6.0,84.0,t_8_16,left_1px,9198,12299,9198,0,0.01736854524293334,3,4,0.75,8,8,0,4
1216__2093_1200,205,5,780.0,728.0,794.0,734.0,14.0,6.0,84.0,t_8_16,right_1px,9198,12299,9198,0,0.01736854524293334,3,3,1.0,8,8,0,4
1216__2093_1200,205,5,780.0,728.0,794.0,734.0,14.0,6.0,84.0,t_8_16,up_1px,9198,12299,9198,0,0.01736854524293334,3,3,1.0,8,8,0,4
1216__2093_1200,205,5,780.0,728.0,794.0,734.0,14.0,6.0,84.0,t_8_16,down_1px,9198,12299,9198,0,0.01736854524293334,3,2,0.6666666666666666,8,8,0,4
1216__2093_1200,206,5,783.0,742.0,795.0,748.0,12.0,6.0,72.0,t_8_16,left_1px,9398,12349,9398,0,0.20183970304497797,3,3,1.0,8,8,0,4
1216__2093_1200,206,5,783.0,742.0,795.0,748.0,12.0,6.0,72.0,t_8_16,right_1px,9398,12349,9398,0,0.20183970304497797,3,2,0.6666666666666666,8,8,0,4
1216__2093_1200,206,5,783.0,742.0,795.0,748.0,12.0,6.0,72.0,t_8_16,up_1px,9398,12349,9398,0,0.20183970304497797,3,2,0.6666666666666666,8,8,0,4
1216__2093_1200,206,5,783.0,742.0,795.0,748.0,12.0,6.0,72.0,t_8_16,down_1px,9398,12349,12349,1,0.20183970304497797,3,3,1.0,8,16,1,4
1216__2093_1200,207,5,307.0,722.0,315.0,736.0,8.0,14.0,112.0,t_8_16,left_1px,9038,9138,9038,0,0.2069541283748125,3,3,1.0,8,8,0,4
1216__2093_1200,207,5,307.0,722.0,315.0,736.0,8.0,14.0,112.0,t_8_16,right_1px,9038,9138,12269,1,0.2069541283748125,3,1,0.3333333333333333,8,16,1,4
1216__2093_1200,207,5,307.0,722.0,315.0,736.0,8.0,14.0,112.0,t_8_16,up_1px,9038,9138,9038,0,0.2069541283748125,3,3,1.0,8,8,0,4
1216__2093_1200,207,5,307.0,722.0,315.0,736.0,8.0,14.0,112.0,t_8_16,down_1px,9038,9138,9038,0,0.2069541283748125,3,3,1.0,8,8,0,4
1216__2093_1200,208,5,317.0,733.0,327.0,743.0,10.0,10.0,100.0,t_8_16,left_1px,9240,,9240,0,,1,1,1.0,8,8,0,4
1216__2093_1200,208,5,317.0,733.0,327.0,743.0,10.0,10.0,100.0,t_8_16,right_1px,9240,,9240,0,,1,1,1.0,8,8,0,4
1216__2093_1200,208,5,317.0,733.0,327.0,743.0,10.0,10.0,100.0,t_8_16,up_1px,9240,,9240,0,,1,1,1.0,8,8,0,4
1216__2093_1200,208,5,317.0,733.0,327.0,743.0,10.0,10.0,100.0,t_8_16,down_1px,9240,,9240,0,,1,1,1.0,8,8,0,4
1216__2093_1200,209,5,290.0,674.0,298.0,686.0,8.0,12.0,96.0,t_8_16,left_1px,12118,8436,12118,0,0.022790076576795812,3,3,1.0,16,16,0,4
1216__2093_1200,209,5,290.0,674.0,298.0,686.0,8.0,12.0,96.0,t_8_16,right_1px,12118,8436,12118,0,0.022790076576795812,3,3,1.0,16,16,0,4
1216__2093_1200,209,5,290.0,674.0,298.0,686.0,8.0,12.0,96.0,t_8_16,up_1px,12118,8436,8436,1,0.022790076576795812,3,3,1.0,16,8,1,4
1216__2093_1200,209,5,290.0,674.0,298.0,686.0,8.0,12.0,96.0,t_8_16,down_1px,12118,8436,12118,0,0.022790076576795812,3,3,1.0,16,16,0,4
1216__2093_1200,210,5,728.0,574.0,740.0,582.0,12.0,8.0,96.0,t_8_16,left_1px,7291,,7291,0,,1,1,1.0,8,8,0,4
1216__2093_1200,210,5,728.0,574.0,740.0,582.0,12.0,8.0,96.0,t_8_16,right_1px,7291,,7291,0,,1,2,0.5,8,8,0,4
1216__2093_1200,210,5,728.0,574.0,740.0,582.0,12.0,8.0,96.0,t_8_16,up_1px,7291,,7291,0,,1,1,1.0,8,8,0,4
1216__2093_1200,210,5,728.0,574.0,740.0,582.0,12.0,8.0,96.0,t_8_16,down_1px,7291,,7291,0,,1,1,1.0,8,8,0,4
1216__2093_1200,211,5,733.0,582.0,743.0,592.0,10.0,10.0,100.0,t_8_16,left_1px,7392,,7392,0,,1,1,1.0,8,8,0,4
1216__2093_1200,211,5,733.0,582.0,743.0,592.0,10.0,10.0,100.0,t_8_16,right_1px,7392,,7392,0,,1,1,1.0,8,8,0,4
1216__2093_1200,211,5,733.0,582.0,743.0,592.0,10.0,10.0,100.0,t_8_16,up_1px,7392,,7392,0,,1,1,1.0,8,8,0,4
1216__2093_1200,211,5,733.0,582.0,743.0,592.0,10.0,10.0,100.0,t_8_16,down_1px,7392,,7392,0,,1,1,1.0,8,8,0,4
1216__2093_1200,212,5,727.0,600.0,739.0,608.0,12.0,8.0,96.0,t_8_16,left_1px,7591,,7591,0,,1,1,1.0,8,8,0,4
1216__2093_1200,212,5,727.0,600.0,739.0,608.0,12.0,8.0,96.0,t_8_16,right_1px,7591,,7591,0,,1,1,1.0,8,8,0,4
1216__2093_1200,212,5,727.0,600.0,739.0,608.0,12.0,8.0,96.0,t_8_16,up_1px,7591,,7591,0,,1,1,1.0,8,8,0,4
1216__2093_1200,212,5,727.0,600.0,739.0,608.0,12.0,8.0,96.0,t_8_16,down_1px,7591,,7591,0,,1,1,1.0,8,8,0,4
1216__2093_1200,213,5,727.0,564.0,739.0,574.0,12.0,10.0,120.0,t_8_16,left_1px,11795,7191,11795,0,0.035245121091742444,2,2,1.0,16,16,0,4
1216__2093_1200,213,5,727.0,564.0,739.0,574.0,12.0,10.0,120.0,t_8_16,right_1px,11795,7191,7191,1,0.035245121091742444,2,1,0.5,16,8,1,4
1216__2093_1200,213,5,727.0,564.0,739.0,574.0,12.0,10.0,120.0,t_8_16,up_1px,11795,7191,11795,0,0.035245121091742444,2,3,0.6666666666666666,16,16,0,4
1216__2093_1200,213,5,727.0,564.0,739.0,574.0,12.0,10.0,120.0,t_8_16,down_1px,11795,7191,7191,1,0.035245121091742444,2,2,1.0,16,8,1,4
1216__2093_1200,214,5,737.0,610.0,749.0,618.0,12.0,8.0,96.0,t_8_16,left_1px,11946,7693,11946,0,0.766066462395949,2,1,0.5,16,16,0,4
1216__2093_1200,214,5,737.0,610.0,749.0,618.0,12.0,8.0,96.0,t_8_16,right_1px,11946,7693,11946,0,0.766066462395949,2,2,1.0,16,16,0,4
1216__2093_1200,214,5,737.0,610.0,749.0,618.0,12.0,8.0,96.0,t_8_16,up_1px,11946,7693,11946,0,0.766066462395949,2,2,1.0,16,16,0,4
1216__2093_1200,214,5,737.0,610.0,749.0,618.0,12.0,8.0,96.0,t_8_16,down_1px,11946,7693,11946,0,0.766066462395949,2,2,1.0,16,16,0,4
1216__2093_1200,215,5,340.0,789.0,356.0,800.0,16.0,11.0,176.0,t_8_16,left_1px,9943,12471,9943,0,0.12244006254619265,2,3,0.6666666666666666,8,8,0,3
1216__2093_1200,215,5,340.0,789.0,356.0,800.0,16.0,11.0,176.0,t_8_16,right_1px,9943,12471,9943,0,0.12244006254619265,2,3,0.6666666666666666,8,8,0,3
1216__2093_1200,215,5,340.0,789.0,356.0,800.0,16.0,11.0,176.0,t_8_16,up_1px,9943,12471,9943,0,0.12244006254619265,2,2,1.0,8,8,0,3
1216__2093_1200,216,5,401.0,764.0,421.0,776.0,20.0,12.0,240.0,t_8_16,left_1px,9651,9650,9651,0,0.24077972995720193,3,2,0.6666666666666666,8,8,0,4
1216__2093_1200,216,5,401.0,764.0,421.0,776.0,20.0,12.0,240.0,t_8_16,right_1px,9651,9650,9650,1,0.24077972995720193,3,3,1.0,8,8,0,4
1216__2093_1200,216,5,401.0,764.0,421.0,776.0,20.0,12.0,240.0,t_8_16,up_1px,9651,9650,9651,0,0.24077972995720193,3,6,0.5,8,8,0,4
1216__2093_1200,216,5,401.0,764.0,421.0,776.0,20.0,12.0,240.0,t_8_16,down_1px,9651,9650,9651,0,0.24077972995720193,3,4,0.75,8,8,0,4
1216__2093_1200,217,5,489.0,740.0,507.0,750.0,18.0,10.0,180.0,t_8_16,left_1px,9362,9361,9362,0,0.01978258671956911,3,3,1.0,8,8,0,4
1216__2093_1200,217,5,489.0,740.0,507.0,750.0,18.0,10.0,180.0,t_8_16,right_1px,9362,9361,9362,0,0.01978258671956911,3,3,1.0,8,8,0,4
1216__2093_1200,217,5,489.0,740.0,507.0,750.0,18.0,10.0,180.0,t_8_16,up_1px,9362,9361,9361,1,0.01978258671956911,3,5,0.6,8,8,0,4
1216__2093_1200,217,5,489.0,740.0,507.0,750.0,18.0,10.0,180.0,t_8_16,down_1px,9362,9361,9362,0,0.01978258671956911,3,3,1.0,8,8,0,4
1216__2093_1200,218,5,619.0,687.0,643.0,701.0,24.0,14.0,336.0,s_16_32,left_1px,8779,12189,8779,0,0.001682394340428727,8,8,1.0,8,8,0,4
1216__2093_1200,218,5,619.0,687.0,643.0,701.0,24.0,14.0,336.0,s_16_32,right_1px,8779,12189,8779,0,0.001682394340428727,8,6,0.75,8,8,0,4
1216__2093_1200,218,5,619.0,687.0,643.0,701.0,24.0,14.0,336.0,s_16_32,up_1px,8779,12189,12189,1,0.001682394340428727,8,5,0.625,8,16,1,4
1216__2093_1200,218,5,619.0,687.0,643.0,701.0,24.0,14.0,336.0,s_16_32,down_1px,8779,12189,8678,1,0.001682394340428727,8,7,0.875,8,8,0,4
1216__2093_1200,219,5,557.0,710.0,581.0,724.0,24.0,14.0,336.0,s_16_32,left_1px,12235,8970,13067,1,0.10466178038243563,5,4,0.8,16,32,1,4
1216__2093_1200,219,5,557.0,710.0,581.0,724.0,24.0,14.0,336.0,s_16_32,right_1px,12235,8970,8970,1,0.10466178038243563,5,5,1.0,16,8,1,4
1216__2093_1200,219,5,557.0,710.0,581.0,724.0,24.0,14.0,336.0,s_16_32,up_1px,12235,8970,12235,0,0.10466178038243563,5,5,1.0,16,16,0,4
1216__2093_1200,219,5,557.0,710.0,581.0,724.0,24.0,14.0,336.0,s_16_32,down_1px,12235,8970,9071,1,0.10466178038243563,5,8,0.625,16,8,1,4
1216__2093_1200,220,5,541.0,717.0,559.0,729.0,18.0,12.0,216.0,t_8_16,left_1px,9069,12284,9069,0,0.08290025501061093,3,3,1.0,8,8,0,4
1216__2093_1200,220,5,541.0,717.0,559.0,729.0,18.0,12.0,216.0,t_8_16,right_1px,9069,12284,9069,0,0.08290025501061093,3,3,1.0,8,8,0,4
1216__2093_1200,220,5,541.0,717.0,559.0,729.0,18.0,12.0,216.0,t_8_16,up_1px,9069,12284,9069,0,0.08290025501061093,3,2,0.6666666666666666,8,8,0,4
1216__2093_1200,220,5,541.0,717.0,559.0,729.0,18.0,12.0,216.0,t_8_16,down_1px,9069,12284,12284,1,0.08290025501061093,3,3,1.0,8,16,1,4
1216__2093_1200,221,5,650.0,684.0,664.0,696.0,14.0,12.0,168.0,t_8_16,left_1px,8682,8681,8682,0,0.05989705990737941,3,3,1.0,8,8,0,4
1216__2093_1200,221,5,650.0,684.0,664.0,696.0,14.0,12.0,168.0,t_8_16,right_1px,8682,8681,8682,0,0.05989705990737941,3,3,1.0,8,8,0,4
1216__2093_1200,221,5,650.0,684.0,664.0,696.0,14.0,12.0,168.0,t_8_16,up_1px,8682,8681,13045,1,0.05989705990737941,3,5,0.6,8,32,1,4
1216__2093_1200,221,5,650.0,684.0,664.0,696.0,14.0,12.0,168.0,t_8_16,down_1px,8682,8681,8682,0,0.05989705990737941,3,3,1.0,8,8,0,4
1216__2093_1200,222,5,772.0,576.0,784.0,602.0,12.0,26.0,312.0,s_16_32,left_1px,7497,7397,7497,0,0.040256970490632954,5,8,0.625,8,8,0,4
1216__2093_1200,222,5,772.0,576.0,784.0,602.0,12.0,26.0,312.0,s_16_32,right_1px,7497,7397,7497,0,0.040256970490632954,5,6,0.8333333333333334,8,8,0,4
1216__2093_1200,222,5,772.0,576.0,784.0,602.0,12.0,26.0,312.0,s_16_32,up_1px,7497,7397,7497,0,0.040256970490632954,5,5,1.0,8,8,0,4
1216__2093_1200,222,5,772.0,576.0,784.0,602.0,12.0,26.0,312.0,s_16_32,down_1px,7497,7397,7397,1,0.040256970490632954,5,5,1.0,8,8,0,4
1216__2093_1200,223,5,769.0,709.0,783.0,719.0,14.0,10.0,140.0,t_8_16,left_1px,8996,8997,8996,0,0.30152159791421934,3,3,1.0,8,8,0,4
1216__2093_1200,223,5,769.0,709.0,783.0,719.0,14.0,10.0,140.0,t_8_16,right_1px,8996,8997,8996,0,0.30152159791421934,3,3,1.0,8,8,0,4
1216__2093_1200,223,5,769.0,709.0,783.0,719.0,14.0,10.0,140.0,t_8_16,up_1px,8996,8997,8996,0,0.30152159791421934,3,3,1.0,8,8,0,4
1216__2093_1200,223,5,769.0,709.0,783.0,719.0,14.0,10.0,140.0,t_8_16,down_1px,8996,8997,8996,0,0.30152159791421934,3,3,1.0,8,8,0,4
1216__2093_1200,224,5,722.0,433.0,736.0,467.0,14.0,34.0,476.0,s_16_32,left_1px,5690,5691,5690,0,0.10912156152000016,10,10,1.0,8,8,0,4
1216__2093_1200,224,5,722.0,433.0,736.0,467.0,14.0,34.0,476.0,s_16_32,right_1px,5690,5691,5690,0,0.10912156152000016,10,10,1.0,8,8,0,4
1216__2093_1200,224,5,722.0,433.0,736.0,467.0,14.0,34.0,476.0,s_16_32,up_1px,5690,5691,5690,0,0.10912156152000016,10,10,1.0,8,8,0,4
1216__2093_1200,224,5,722.0,433.0,736.0,467.0,14.0,34.0,476.0,s_16_32,down_1px,5690,5691,5690,0,0.10912156152000016,10,10,1.0,8,8,0,4
1216__2093_1200,225,5,582.0,491.99993896484375,596.0,502.0,14.0,10.00006103515625,140.0008544921875,t_8_16,left_1px,6273,12893,6273,0,0.05777400734994743,3,3,1.0,8,8,0,4
1216__2093_1200,225,5,582.0,491.99993896484375,596.0,502.0,14.0,10.00006103515625,140.0008544921875,t_8_16,right_1px,6273,12893,6273,0,0.05777400734994743,3,5,0.6,8,8,0,4
1216__2093_1200,225,5,582.0,491.99993896484375,596.0,502.0,14.0,10.00006103515625,140.0008544921875,t_8_16,up_1px,6273,12893,6273,0,0.05777400734994743,3,3,1.0,8,8,0,4
1216__2093_1200,225,5,582.0,491.99993896484375,596.0,502.0,14.0,10.00006103515625,140.0008544921875,t_8_16,down_1px,6273,12893,12893,1,0.05777400734994743,3,2,0.6666666666666666,8,32,1,4
1216__2093_1200,226,5,562.0,481.0,582.0,495.0,20.0,14.0,280.0,s_16_32,left_1px,11535,6071,6070,1,0.18252119574369902,7,7,1.0,16,8,1,4
1216__2093_1200,226,5,562.0,481.0,582.0,495.0,20.0,14.0,280.0,s_16_32,right_1px,11535,6071,11535,0,0.18252119574369902,7,7,1.0,16,16,0,4
1216__2093_1200,226,5,562.0,481.0,582.0,495.0,20.0,14.0,280.0,s_16_32,up_1px,11535,6071,11535,0,0.18252119574369902,7,7,1.0,16,16,0,4
1216__2093_1200,226,5,562.0,481.0,582.0,495.0,20.0,14.0,280.0,s_16_32,down_1px,11535,6071,6172,1,0.18252119574369902,7,7,1.0,16,8,1,4
1216__2093_1200,227,5,535.0,492.9999694824219,549.0,503.0000305175781,14.0,10.00006103515625,140.0008544921875,t_8_16,left_1px,6267,6268,6267,0,0.26031816091765453,2,1,0.5,8,8,0,4
1216__2093_1200,227,5,535.0,492.9999694824219,549.0,503.0000305175781,14.0,10.00006103515625,140.0008544921875,t_8_16,right_1px,6267,6268,6267,0,0.26031816091765453,2,2,1.0,8,8,0,4
1216__2093_1200,227,5,535.0,492.9999694824219,549.0,503.0000305175781,14.0,10.00006103515625,140.0008544921875,t_8_16,up_1px,6267,6268,6168,1,0.26031816091765453,2,4,0.5,8,8,0,4
1216__2093_1200,227,5,535.0,492.9999694824219,549.0,503.0000305175781,14.0,10.00006103515625,140.0008544921875,t_8_16,down_1px,6267,6268,6267,0,0.26031816091765453,2,3,0.6666666666666666,8,8,0,4
1216__2093_1200,228,5,551.0,491.99993896484375,565.0,502.0,14.0,10.00006103515625,140.0008544921875,t_8_16,left_1px,6269,6270,12892,1,0.21150218011467845,4,3,0.75,8,32,1,4
1216__2093_1200,228,5,551.0,491.99993896484375,565.0,502.0,14.0,10.00006103515625,140.0008544921875,t_8_16,right_1px,6269,6270,6270,1,0.21150218011467845,4,4,1.0,8,8,0,4
1216__2093_1200,228,5,551.0,491.99993896484375,565.0,502.0,14.0,10.00006103515625,140.0008544921875,t_8_16,up_1px,6269,6270,12892,1,0.21150218011467845,4,4,1.0,8,32,1,4
1216__2093_1200,228,5,551.0,491.99993896484375,565.0,502.0,14.0,10.00006103515625,140.0008544921875,t_8_16,down_1px,6269,6270,6269,0,0.21150218011467845,4,3,0.75,8,8,0,4
1216__2093_1200,229,5,595.0,469.0000305175781,613.0,483.0000305175781,18.0,14.0,252.0,t_8_16,left_1px,5976,5975,5975,1,0.5358232080457508,4,3,0.75,8,8,0,4
1216__2093_1200,229,5,595.0,469.0000305175781,613.0,483.0000305175781,18.0,14.0,252.0,t_8_16,right_1px,5976,5975,5976,0,0.5358232080457508,4,3,0.75,8,8,0,4
1216__2093_1200,229,5,595.0,469.0000305175781,613.0,483.0000305175781,18.0,14.0,252.0,t_8_16,up_1px,5976,5975,5976,0,0.5358232080457508,4,4,1.0,8,8,0,4
1216__2093_1200,229,5,595.0,469.0000305175781,613.0,483.0000305175781,18.0,14.0,252.0,t_8_16,down_1px,5976,5975,5976,0,0.5358232080457508,4,6,0.6666666666666666,8,8,0,4
1216__2093_1200,230,5,649.0,444.0,663.0,456.0,14.0,12.0,168.0,t_8_16,left_1px,5682,5681,5682,0,0.23069257662429285,2,2,1.0,8,8,0,4
1216__2093_1200,230,5,649.0,444.0,663.0,456.0,14.0,12.0,168.0,t_8_16,right_1px,5682,5681,5682,0,0.23069257662429285,2,2,1.0,8,8,0,4
1216__2093_1200,230,5,649.0,444.0,663.0,456.0,14.0,12.0,168.0,t_8_16,up_1px,5682,5681,5682,0,0.23069257662429285,2,4,0.5,8,8,0,4
1216__2093_1200,230,5,649.0,444.0,663.0,456.0,14.0,12.0,168.0,t_8_16,down_1px,5682,5681,5681,1,0.23069257662429285,2,2,1.0,8,8,0,4
1216__2093_1200,231,5,471.0,522.0,487.0,534.0,16.0,12.0,192.0,t_8_16,left_1px,6660,6559,6559,1,0.004217840770945958,4,4,1.0,8,8,0,4
1216__2093_1200,231,5,471.0,522.0,487.0,534.0,16.0,12.0,192.0,t_8_16,right_1px,6660,6559,6660,0,0.004217840770945958,4,4,1.0,8,8,0,4
1216__2093_1200,231,5,471.0,522.0,487.0,534.0,16.0,12.0,192.0,t_8_16,up_1px,6660,6559,6559,1,0.004217840770945958,4,4,1.0,8,8,0,4
1216__2093_1200,231,5,471.0,522.0,487.0,534.0,16.0,12.0,192.0,t_8_16,down_1px,6660,6559,6659,1,0.004217840770945958,4,4,1.0,8,8,0,4
1216__2093_1200,232,5,415.0,546.0,427.0,560.0,12.0,14.0,168.0,t_8_16,left_1px,6952,6852,6952,0,0.12382851298448809,3,3,1.0,8,8,0,4
1216__2093_1200,232,5,415.0,546.0,427.0,560.0,12.0,14.0,168.0,t_8_16,right_1px,6952,6852,6952,0,0.12382851298448809,3,3,1.0,8,8,0,4
1216__2093_1200,232,5,415.0,546.0,427.0,560.0,12.0,14.0,168.0,t_8_16,up_1px,6952,6852,6952,0,0.12382851298448809,3,3,1.0,8,8,0,4
1216__2093_1200,232,5,415.0,546.0,427.0,560.0,12.0,14.0,168.0,t_8_16,down_1px,6952,6852,6952,0,0.12382851298448809,3,3,1.0,8,8,0,4
1216__2093_1200,233,5,403.0,552.0,413.0,562.0,10.0,10.0,100.0,t_8_16,left_1px,6950,6951,6950,0,0.09212825182781777,2,1,0.5,8,8,0,4
1216__2093_1200,233,5,403.0,552.0,413.0,562.0,10.0,10.0,100.0,t_8_16,right_1px,6950,6951,6951,1,0.09212825182781777,2,1,0.5,8,8,0,4
1216__2093_1200,233,5,403.0,552.0,413.0,562.0,10.0,10.0,100.0,t_8_16,up_1px,6950,6951,6951,1,0.09212825182781777,2,3,0.6666666666666666,8,8,0,4
1216__2093_1200,233,5,403.0,552.0,413.0,562.0,10.0,10.0,100.0,t_8_16,down_1px,6950,6951,6950,0,0.09212825182781777,2,2,1.0,8,8,0,4
1216__2093_1200,234,5,397.00006103515625,573.0,409.0,583.0,11.99993896484375,10.0,119.9993896484375,t_8_16,left_1px,7250,,7250,0,,1,1,1.0,8,8,0,4
1216__2093_1200,234,5,397.00006103515625,573.0,409.0,583.0,11.99993896484375,10.0,119.9993896484375,t_8_16,right_1px,7250,,7250,0,,1,1,1.0,8,8,0,4
1216__2093_1200,234,5,397.00006103515625,573.0,409.0,583.0,11.99993896484375,10.0,119.9993896484375,t_8_16,up_1px,7250,,7250,0,,1,1,1.0,8,8,0,4
1216__2093_1200,234,5,397.00006103515625,573.0,409.0,583.0,11.99993896484375,10.0,119.9993896484375,t_8_16,down_1px,7250,,7250,0,,1,1,1.0,8,8,0,4
1216__2093_1200,235,5,392.0,556.0,404.0,566.0,12.0,10.0,120.0,t_8_16,left_1px,12937,7049,12937,0,0.1863251544958153,2,2,1.0,32,32,0,4
1216__2093_1200,235,5,392.0,556.0,404.0,566.0,12.0,10.0,120.0,t_8_16,right_1px,12937,7049,12937,0,0.1863251544958153,2,3,0.6666666666666666,32,32,0,4
1216__2093_1200,235,5,392.0,556.0,404.0,566.0,12.0,10.0,120.0,t_8_16,up_1px,12937,7049,12937,0,0.1863251544958153,2,3,0.6666666666666666,32,32,0,4
1216__2093_1200,235,5,392.0,556.0,404.0,566.0,12.0,10.0,120.0,t_8_16,down_1px,12937,7049,12937,0,0.1863251544958153,2,2,1.0,32,32,0,4
1216__2093_1200,236,5,289.0,647.0,299.0,657.0,10.0,10.0,100.0,t_8_16,left_1px,8136,12018,8136,0,0.9991851667647701,2,2,1.0,8,8,0,4
1216__2093_1200,236,5,289.0,647.0,299.0,657.0,10.0,10.0,100.0,t_8_16,right_1px,8136,12018,8136,0,0.9991851667647701,2,2,1.0,8,8,0,4
1216__2093_1200,236,5,289.0,647.0,299.0,657.0,10.0,10.0,100.0,t_8_16,up_1px,8136,12018,8136,0,0.9991851667647701,2,2,1.0,8,8,0,4
1216__2093_1200,236,5,289.0,647.0,299.0,657.0,10.0,10.0,100.0,t_8_16,down_1px,8136,12018,8136,0,0.9991851667647701,2,1,0.5,8,8,0,4
1216__2093_1200,237,5,302.0,676.0,314.0,686.0,12.0,10.0,120.0,t_8_16,left_1px,12119,8538,8538,1,0.026390364105034994,2,2,1.0,16,8,1,4
1216__2093_1200,237,5,302.0,676.0,314.0,686.0,12.0,10.0,120.0,t_8_16,right_1px,12119,8538,12119,0,0.026390364105034994,2,2,1.0,16,16,0,4
1216__2093_1200,237,5,302.0,676.0,314.0,686.0,12.0,10.0,120.0,t_8_16,up_1px,12119,8538,12119,0,0.026390364105034994,2,3,0.6666666666666666,16,16,0,4
1216__2093_1200,237,5,302.0,676.0,314.0,686.0,12.0,10.0,120.0,t_8_16,down_1px,12119,8538,12119,0,0.026390364105034994,2,2,1.0,16,16,0,4
1216__2093_1200,238,5,248.0,623.0,258.0,631.0,10.0,8.0,80.0,t_8_16,left_1px,7831,,7831,0,,1,1,1.0,8,8,0,4
1216__2093_1200,238,5,248.0,623.0,258.0,631.0,10.0,8.0,80.0,t_8_16,right_1px,7831,,7831,0,,1,1,1.0,8,8,0,4
1216__2093_1200,238,5,248.0,623.0,258.0,631.0,10.0,8.0,80.0,t_8_16,up_1px,7831,,7831,0,,1,1,1.0,8,8,0,4
1216__2093_1200,238,5,248.0,623.0,258.0,631.0,10.0,8.0,80.0,t_8_16,down_1px,7831,,7831,0,,1,1,1.0,8,8,0,4
1216__2093_1200,239,5,295.0,690.0,305.0,706.0,10.0,16.0,160.0,t_8_16,left_1px,12168,8737,12168,0,0.14827097784417664,3,3,1.0,16,16,0,4
